"1292-1",4141454,2,"Grey","Technic",32270,"Double Conical Wheel Z12 1M","https://www.lego.com/service/bricks/5/2/4141454",57
"1292-1",4124073,2,"Transparent Light Blue","System",30374,"Light Sword - Blade","https://www.lego.com/service/bricks/5/2/4124073",133
"1292-1",4107826,1,"White","Technic",6632,"Technic Lever 3M","https://www.lego.com/service/bricks/5/2/4107826",48
"1292-1",4112174,2,"White","Technic",32056,"Technic Lever 3X3M, 90°","https://www.lego.com/service/bricks/5/2/4112174",12
"1292-1",4118981,2,"White","Technic",32013,"Angle Element, 0 Degrees [1]","https://www.lego.com/service/bricks/5/2/4118981",86
"1292-1",4125554,1,"White","Technic",32034,"Angle Element, 180 Degrees [2]","https://www.lego.com/service/bricks/5/2/4125554",51
"1293-1",370526,1,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"1293-1",370626,1,"Black","Technic",3706,"Cross Axle 6M","https://www.lego.com/service/bricks/5/2/370626",822
"1293-1",4107085,2,"Black","Technic",32013,"Angle Element, 0 Degrees [1]","https://www.lego.com/service/bricks/5/2/4107085",371
"1293-1",4119589,2,"Black","Technic",32138,"Module Bush","https://www.lego.com/service/bricks/5/2/4119589",220
"1293-1",4141301,2,"Black","Technic",32294,"Lt Suspension","https://www.lego.com/service/bricks/5/2/4141301",18
"1293-1",656202,4,"Grey","Technic",6562,"Connector Peg/Cross Axle","https://www.lego.com/service/bricks/5/2/656202",246
"1293-1",4110050,4,"Grey","Technic",32123,"1/2 Bush","https://www.lego.com/service/bricks/5/2/4110050",184
"1293-1",4124054,4,"Transparent Fluorescent Green","System",30374,"Light Sword - Blade","https://www.lego.com/service/bricks/5/2/4124054",54
"2129-1",348326,2,"Black","System",3483,"Tyre Low Narrow Ø17 Mm","https://www.lego.com/service/bricks/5/2/348326",116
"2129-1",75777,2,"Black","Technic",75777,"Tyre 30,4X14Vr","https://www.lego.com/service/bricks/5/2/75777",57
"2129-1",370526,4,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"2129-1",370626,2,"Black","Technic",3706,"Cross Axle 6M","https://www.lego.com/service/bricks/5/2/370626",822
"2129-1",370726,3,"Black","Technic",3707,"Cross Axle 8M","https://www.lego.com/service/bricks/5/2/370726",538
"2129-1",451926,1,"Black","Technic",4519,"Cross Axle 3M","https://www.lego.com/service/bricks/5/2/451926",211
"2129-1",655826,2,"Black","Technic",6558,"Connector Peg W. Friction 3M","https://www.lego.com/service/bricks/5/2/655826",381
"2129-1",4107081,2,"Black","Technic",32039,"Catch W. Cross Hole","https://www.lego.com/service/bricks/5/2/4107081",389
"2129-1",4107082,2,"Black","Technic",32016,"Angle Element, 157,5 Degr. [3]","https://www.lego.com/service/bricks/5/2/4107082",143
"2129-1",4107828,6,"Black","Technic",6632,"Technic Lever 3M","https://www.lego.com/service/bricks/5/2/4107828",230
"2129-1",4109810,1,"Black","Technic",32062,"2M Cross Axle W. Groove","https://www.lego.com/service/bricks/5/2/4109810",587
"2129-1",4173668,2,"Black","Technic",6536,"Cross Block 90°","https://www.lego.com/service/bricks/5/2/4173668",306
"2129-1",6114935,2,"Black","Technic",32017,"Technic 5M Half Beam","https://www.lego.com/service/bricks/5/2/6114935",63
"2129-1",4107179,1,"Bright Blue","System",32012,"Bobbin","https://www.lego.com/service/bricks/5/2/4107179",5
"2129-1",370321,1,"Bright Red","System",3703,"Brick 1X16, Ø4,9","https://www.lego.com/service/bricks/5/2/370321",30
"2129-1",4107063,2,"Bright Red","Technic",32017,"Technic 5M Half Beam","https://www.lego.com/service/bricks/5/2/4107063",5
"2129-1",4268653,2,"Bright Red","Technic",32009,"Double Angular Beam 3X7 45°","https://www.lego.com/service/bricks/5/2/4268653",37
"2129-1",655302,1,"Grey","Technic",6553,"Catch","https://www.lego.com/service/bricks/5/2/655302",42
"2129-1",656202,5,"Grey","Technic",6562,"Connector Peg/Cross Axle","https://www.lego.com/service/bricks/5/2/656202",246
"2129-1",4113804,1,"Grey","Technic",6538,"Cross Axle, Extension","https://www.lego.com/service/bricks/5/2/4113804",107
"2129-1",4125313,2,"Grey","Technic",6590,"Bush For Cross Axle","https://www.lego.com/service/bricks/5/2/4125313",263
"2129-1",299401,2,"White","Technic",2994,"Rim Ø24 X 14","https://www.lego.com/service/bricks/5/2/299401",25
"2544-1",348326,2,"Black","System",3483,"Tyre Low Narrow Ø17 Mm","https://www.lego.com/service/bricks/5/2/348326",116
"2544-1",370526,1,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"2544-1",451926,1,"Black","Technic",4519,"Cross Axle 3M","https://www.lego.com/service/bricks/5/2/451926",211
"2544-1",655826,1,"Black","Technic",6558,"Connector Peg W. Friction 3M","https://www.lego.com/service/bricks/5/2/655826",381
"2544-1",4109810,4,"Black","Technic",32062,"2M Cross Axle W. Groove","https://www.lego.com/service/bricks/5/2/4109810",587
"2544-1",4114634,2,"Black","Technic",32063,"Technic 6M Half Beam","https://www.lego.com/service/bricks/5/2/4114634",59
"2544-1",4121715,2,"Black","Technic",2780,"Connector Peg W. Friction","https://www.lego.com/service/bricks/5/2/4121715",2109
"2544-1",348224,2,"Bright Yellow","System",3482,"Spoked Hug  D17Mm","https://www.lego.com/service/bricks/5/2/348224",29
"2544-1",4107823,2,"Bright Yellow","Technic",6632,"Technic Lever 3M","https://www.lego.com/service/bricks/5/2/4107823",68
"2544-1",4173666,1,"Bright Yellow","Technic",6536,"Cross Block 90°","https://www.lego.com/service/bricks/5/2/4173666",58
"2544-1",4503425,2,"Bright Yellow","Technic",32017,"Technic 5M Half Beam","https://www.lego.com/service/bricks/5/2/4503425",33
"2544-1",4110050,2,"Grey","Technic",32123,"1/2 Bush","https://www.lego.com/service/bricks/5/2/4110050",184
"2544-1",4125313,1,"Grey","Technic",6590,"Bush For Cross Axle","https://www.lego.com/service/bricks/5/2/4125313",263
"2544-1",3005741,1,"Transparent Red","System",30057,"Round Plate 1X1 - Tr.","https://www.lego.com/service/bricks/5/2/3005741",824
"2854-1",281726,1,"Black","System",2817,"Technic Doub. Bearing Pl. 2X2","https://www.lego.com/service/bricks/5/2/281726",229
"2854-1",306826,1,"Black","System",3068,"Flat Tile 2X2","https://www.lego.com/service/bricks/5/2/306826",499
"2854-1",75777,2,"Black","Technic",75777,"Tyre 30,4X14Vr","https://www.lego.com/service/bricks/5/2/75777",57
"2854-1",370526,2,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"2854-1",370626,2,"Black","Technic",3706,"Cross Axle 6M","https://www.lego.com/service/bricks/5/2/370626",822
"2854-1",370726,1,"Black","Technic",3707,"Cross Axle 8M","https://www.lego.com/service/bricks/5/2/370726",538
"2854-1",373726,2,"Black","Technic",3737,"Cross Axle 10M","https://www.lego.com/service/bricks/5/2/373726",452
"2854-1",451926,2,"Black","Technic",4519,"Cross Axle 3M","https://www.lego.com/service/bricks/5/2/451926",211
"2854-1",4107081,5,"Black","Technic",32039,"Catch W. Cross Hole","https://www.lego.com/service/bricks/5/2/4107081",389
"2854-1",4107084,2,"Black","Technic",32015,"Angle Element, 112,5 Degr. [5]","https://www.lego.com/service/bricks/5/2/4107084",135
"2854-1",4107085,4,"Black","Technic",32013,"Angle Element, 0 Degrees [1]","https://www.lego.com/service/bricks/5/2/4107085",371
"2854-1",4107783,2,"Black","Technic",32034,"Angle Element, 180 Degrees [2]","https://www.lego.com/service/bricks/5/2/4107783",243
"2854-1",4109810,7,"Black","Technic",32062,"2M Cross Axle W. Groove","https://www.lego.com/service/bricks/5/2/4109810",587
"2854-1",4112282,1,"Black","Technic",6629,"Technic Angular Beam 4X6","https://www.lego.com/service/bricks/5/2/4112282",120
"2854-1",4121715,2,"Black","Technic",2780,"Connector Peg W. Friction","https://www.lego.com/service/bricks/5/2/4121715",2109
"2854-1",4173668,1,"Black","Technic",6536,"Cross Block 90°","https://www.lego.com/service/bricks/5/2/4173668",306
"2854-1",4184169,1,"Black","Technic",6628,"Ball With Friction Snap","https://www.lego.com/service/bricks/5/2/4184169",450
"2854-1",6028041,2,"Black","Technic",2815,"Tyre For Wedge-Belt Wheel","https://www.lego.com/service/bricks/5/2/6028041",86
"2854-1",4114013,1,"Bright Violet","System",32012,"Bobbin","https://www.lego.com/service/bricks/5/2/4114013",3
"2854-1",4112277,2,"Bright Violet","Technic",32009,"Double Angular Beam 3X7 45°","https://www.lego.com/service/bricks/5/2/4112277",8
"2854-1",75644,1,"Bright Yellow","Technic",75535,"Tube Ø 7,84X16M","https://www.lego.com/service/bricks/5/2/75644",31
"2854-1",299424,2,"Bright Yellow","Technic",2994,"Rim Ø24 X 14","https://www.lego.com/service/bricks/5/2/299424",17
"2854-1",4107823,4,"Bright Yellow","Technic",6632,"Technic Lever 3M","https://www.lego.com/service/bricks/5/2/4107823",68
"2854-1",4494224,2,"Bright Yellow","Technic",4185,"Wedge-Belt Wheel Ø24","https://www.lego.com/service/bricks/5/2/4494224",27
"2854-1",4113884,1,"Dark Grey","Technic",6587,"3M Crossaxle With Knob","https://www.lego.com/service/bricks/5/2/4113884",171
"2854-1",656202,5,"Grey","Technic",6562,"Connector Peg/Cross Axle","https://www.lego.com/service/bricks/5/2/656202",246
"2854-1",4110050,2,"Grey","Technic",32123,"1/2 Bush","https://www.lego.com/service/bricks/5/2/4110050",184
"2854-1",4125313,5,"Grey","Technic",6590,"Bush For Cross Axle","https://www.lego.com/service/bricks/5/2/4125313",263
"3000-1",348326,3,"Black","System",3483,"Tyre Low Narrow Ø17 Mm","https://www.lego.com/service/bricks/5/2/348326",116
"3000-1",370526,1,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"3000-1",370626,1,"Black","Technic",3706,"Cross Axle 6M","https://www.lego.com/service/bricks/5/2/370626",822
"3000-1",451926,2,"Black","Technic",4519,"Cross Axle 3M","https://www.lego.com/service/bricks/5/2/451926",211
"3000-1",655826,1,"Black","Technic",6558,"Connector Peg W. Friction 3M","https://www.lego.com/service/bricks/5/2/655826",381
"3000-1",4109810,1,"Black","Technic",32062,"2M Cross Axle W. Groove","https://www.lego.com/service/bricks/5/2/4109810",587
"3000-1",4121715,1,"Black","Technic",2780,"Connector Peg W. Friction","https://www.lego.com/service/bricks/5/2/4121715",2109
"3000-1",4107063,2,"Bright Red","Technic",32017,"Technic 5M Half Beam","https://www.lego.com/service/bricks/5/2/4107063",5
"3000-1",4114741,2,"Bright Red","Technic",32056,"Technic Lever 3X3M, 90°","https://www.lego.com/service/bricks/5/2/4114741",17
"3000-1",4106885,2,"Grey","Technic",32017,"Technic 5M Half Beam","https://www.lego.com/service/bricks/5/2/4106885",28
"3000-1",4110050,2,"Grey","Technic",32123,"1/2 Bush","https://www.lego.com/service/bricks/5/2/4110050",184
"3000-1",4119475,2,"Grey","Technic",2853,"Plastic Motor, Crank/Cross","https://www.lego.com/service/bricks/5/2/4119475",47
"3000-1",4125313,3,"Grey","Technic",6590,"Bush For Cross Axle","https://www.lego.com/service/bricks/5/2/4125313",263
"3001-1",604126,1,"Black","System",6041,"Propeller W. 3 Blades Ø26.6","https://www.lego.com/service/bricks/5/2/604126",102
"3001-1",370526,2,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"3001-1",451926,2,"Black","Technic",4519,"Cross Axle 3M","https://www.lego.com/service/bricks/5/2/451926",211
"3001-1",4107136,2,"Black","Technic",32006,"Technic Lever 4M","https://www.lego.com/service/bricks/5/2/4107136",112
"3001-1",4114740,2,"Black","Technic",32073,"Cross Axle 5M","https://www.lego.com/service/bricks/5/2/4114740",129
"3001-1",427402,1,"Grey","Technic",4274,"Connector Peg W. Knob","https://www.lego.com/service/bricks/5/2/427402",177
"3001-1",653602,2,"Grey","Technic",6536,"Cross Block 90°","https://www.lego.com/service/bricks/5/2/653602",81
"3001-1",4110050,4,"Grey","Technic",32123,"1/2 Bush","https://www.lego.com/service/bricks/5/2/4110050",184
"3001-1",4114669,1,"Grey","Technic",32068,"Technic Steering-Gear 3M","https://www.lego.com/service/bricks/5/2/4114669",23
"3001-1",4125313,4,"Grey","Technic",6590,"Bush For Cross Axle","https://www.lego.com/service/bricks/5/2/4125313",263
"3003-1",348326,2,"Black","System",3483,"Tyre Low Narrow Ø17 Mm","https://www.lego.com/service/bricks/5/2/348326",116
"3003-1",451926,5,"Black","Technic",4519,"Cross Axle 3M","https://www.lego.com/service/bricks/5/2/451926",211
"3003-1",655826,1,"Black","Technic",6558,"Connector Peg W. Friction 3M","https://www.lego.com/service/bricks/5/2/655826",381
"3003-1",4109810,1,"Black","Technic",32062,"2M Cross Axle W. Groove","https://www.lego.com/service/bricks/5/2/4109810",587
"3003-1",4107135,2,"Bright Yellow","Technic",32006,"Technic Lever 4M","https://www.lego.com/service/bricks/5/2/4107135",16
"3003-1",4107823,2,"Bright Yellow","Technic",6632,"Technic Lever 3M","https://www.lego.com/service/bricks/5/2/4107823",68
"3003-1",4112289,4,"Bright Yellow","Technic",32056,"Technic Lever 3X3M, 90°","https://www.lego.com/service/bricks/5/2/4112289",36
"3003-1",4113250,1,"Grey","System",30155,"Wheel Hub W. Spokes Ø17","https://www.lego.com/service/bricks/5/2/4113250",11
"3003-1",4106885,2,"Grey","Technic",32017,"Technic 5M Half Beam","https://www.lego.com/service/bricks/5/2/4106885",28
"3003-1",4110050,2,"Grey","Technic",32123,"1/2 Bush","https://www.lego.com/service/bricks/5/2/4110050",184
"3003-1",4125313,1,"Grey","Technic",6590,"Bush For Cross Axle","https://www.lego.com/service/bricks/5/2/4125313",263
"3005-1",370526,2,"Black","Technic",3705,"Cross Axle 4M","https://www.lego.com/service/bricks/5/2/370526",1063
"3005-1",655826,1,"Black","Technic",6558,"Connector Peg W. Friction 3M","https://www.lego.com/service/bricks/5/2/655826",381
"3005-1",4109810,2,"Black","Technic",32062,"2M Cross Axle W. Groove","https://www.lego.com/service/bricks/5/2/4109810",587
"3005-1",4112287,2,"Black","Technic",32056,"Technic Lever 3X3M, 90°","https://www.lego.com/service/bricks/5/2/4112287",107
"3005-1",4112203,1,"Bright Yellow","Technic",2851,"Plastic Motor, Piston","https://www.lego.com/service/bricks/5/2/4112203",77
"3005-1",4107766,1,"Dark Green","Technic",6536,"Cross Block 90°","https://www.lego.com/service/bricks/5/2/4107766",8
"3005-1",4109854,4,"Dark Grey","Technic",32002,"1 1/2 M Connecting Bush","https://www.lego.com/service/bricks/5/2/4109854",121
